,biosample,sample,...1,dataset,bioproject,sample_description,geo_loc_name,loc_description,lat,lon,is_water,environment,biome,biome_details,biome_type,to_be_considered,PROK.MAGs,temp,depth_str,log_depth,date,bioproject_longnames,bioproject_shortnames,references,depth,depth_original,date_original,year,month,day,min_filtersize_uM,max_filtersize_uM,study_id,instrument_model,within_MLD,analysis_type,distance_to_coast,MLD,ocean_mask,V1,PROK-MAGs,reference,depth_layer,size fraction,size_fraction,marine_region,library_strategy,library_source,library_selection,read_count,base_count
9111,SAMN11878273,ROBB19-1_SAMN11878273,7058.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5446 S 146.4881 E,-18.5446,146.4881,1.0,host-associated,Coral,coral,Host-associated,1,40.0,,,,2013-10-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2013-10-25,2013.0,10.0,25.0,,,Robbins_2019_coral,"c(""NextSeq 500"", ""NextSeq 500"", ""NextSeq 500"", ""NextSeq 500"")",,not_included,16.3787156625052,,0.0,,,,,,,,"c(""WGS"", ""WGS"", ""WGS"", ""WGS"")","c(""METAGENOMIC"", ""METAGENOMIC"", ""METAGENOMIC"", ""METAGENOMIC"")","c(""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"")","c(100000000, 100000000, 65728657, 100000000)","c(1.49207825044056e-313, 1.49207825044056e-313, 9.8072299540368e-314, 1.49207825044056e-313)"
9112,SAMN11878274,ROBB19-1_SAMN11878274,7059.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5446 S 146.4881 E,-18.5446,146.4881,1.0,host-associated,Coral,coral,Host-associated,1,0.0,,,,2013-10-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2013-10-25,2013.0,10.0,25.0,,,Robbins_2019_coral,NextSeq 500,,not_included,16.3787156625052,,0.0,,,,,,,,WGS,METAGENOMIC,RANDOM,37006978,11176107356
9113,SAMN11878275,ROBB19-1_SAMN11878275,7060.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5446 S 146.4881 E,-18.5446,146.4881,1.0,host-associated,Coral,coral,Host-associated,1,0.0,,,,2013-10-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2013-10-25,2013.0,10.0,25.0,,,Robbins_2019_coral,NextSeq 500,,not_included,16.3787156625052,,0.0,,,,,,,,WGS,METAGENOMIC,RANDOM,21511391,6496440082
9114,SAMN11878276,ROBB19-1_SAMN11878276,7061.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5446 S 146.4881 E,-18.5446,146.4881,1.0,host-associated,Coral,coral,Host-associated,1,0.0,,,,2013-10-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2013-10-25,2013.0,10.0,25.0,,,Robbins_2019_coral,NextSeq 500,,not_included,16.3787156625052,,0.0,,,,,,,,WGS,METAGENOMIC,RANDOM,39326083,11876477066
9115,SAMN11878277,ROBB19-1_SAMN11878277,7062.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5446 S 146.4881 E,-18.5446,146.4881,1.0,host-associated,Coral,coral,Host-associated,1,2.0,,,,2013-10-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2013-10-25,2013.0,10.0,25.0,,,Robbins_2019_coral,NextSeq 500,,not_included,16.3787156625052,,0.0,,,,,,,,WGS,METAGENOMIC,RANDOM,24568244,7419609688
9116,SAMN11878278,ROBB19-1_SAMN11878278,7063.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5446 S 146.4881 E,-18.5446,146.4881,1.0,host-associated,Coral,coral,Host-associated,1,1.0,,,,2013-10-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2013-10-25,2013.0,10.0,25.0,,,Robbins_2019_coral,NextSeq 500,,not_included,16.3787156625052,,0.0,,,,,,,,WGS,METAGENOMIC,RANDOM,191772280,56444307551
9117,SAMN11878279,ROBB19-1_SAMN11878279,7064.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5446 S 146.4881 E,-18.5446,146.4881,1.0,host-associated,Coral,coral,Host-associated,1,31.0,,,,2013-10-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2013-10-25,2013.0,10.0,25.0,,,Robbins_2019_coral,NextSeq 500,,not_included,16.3787156625052,,0.0,,,,,,,,WGS,METAGENOMIC,RANDOM,72706659,21647598272
9118,SAMN11878280,ROBB19-1_SAMN11878280,7065.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5973 S 146.4889 E,-18.5973,146.4889,1.0,host-associated,Coral,coral,Host-associated,1,22.0,,,,2015-04-26 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2015-04-26,2015.0,4.0,26.0,,,Robbins_2019_coral,NextSeq 500,,not_included,17.1307534970706,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,81367891,24118536812
9119,SAMN11878281,ROBB19-1_SAMN11878281,7066.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.6112 S 146.4866 E,-18.6112,146.4866,1.0,host-associated,Coral,coral,Host-associated,1,23.0,,,,2015-04-27 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2015-04-27,2015.0,4.0,27.0,,,Robbins_2019_coral,NextSeq 500,,not_included,17.4050641417358,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,91231733,26943009583
9120,SAMN11878282,ROBB19-1_SAMN11878282,7067.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5973 S 146.4889 E,-18.5973,146.4889,1.0,host-associated,Coral,coral,Host-associated,1,20.0,,,,2015-04-25 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2015-04-25,2015.0,4.0,25.0,,,Robbins_2019_coral,NextSeq 500,,not_included,17.1307534970706,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,76969326,22764227980
9121,SAMN11878283,ROBB19-1_SAMN11878283,7068.0,ROBB19-1,PRJNA545004,Keywords: GSC:MIxS;MIMS:5.0,not specified,18.5973 S 146.4889 E,-18.5973,146.4889,1.0,host-associated,Coral,coral,Host-associated,1,37.0,,,,2015-09-07 NA,coral metagenome Genome sequencing,others,https://www.nature.com/articles/s41564-019-0532-4,missing,,2015-09-07,2015.0,9.0,7.0,,,Robbins_2019_coral,NextSeq 500,,not_included,17.1307534970706,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,73858669,21934211158
9297,SAMN12347671,ENGE20-1_SAMN12347671,2848.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,56.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,181215617,44725618183
9298,SAMN12347672,ENGE20-1_SAMN12347672,2849.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,35.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,16768802,4227559483
9299,SAMN12347673,ENGE20-1_SAMN12347673,2850.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,64.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,260576656,65026559714
9300,SAMN12347674,ENGE20-1_SAMN12347674,2851.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,15.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,5510138,1390247912
9301,SAMN12347675,ENGE20-1_SAMN12347675,2852.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,15.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,4175134,1168864368
9302,SAMN12347676,ENGE20-1_SAMN12347676,2853.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,39.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,51418863,13751993017
9303,SAMN12347677,ENGE20-1_SAMN12347677,2854.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,16.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,6357848,1762050941
9304,SAMN12347678,ENGE20-1_SAMN12347678,2855.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,38.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,20968134,5663525775
9305,SAMN12347679,ENGE20-1_SAMN12347679,2856.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,36.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,16634673,4577550810
9306,SAMN12347680,ENGE20-1_SAMN12347680,2857.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,26.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,12533859,3405079360
9307,SAMN12347681,ENGE20-1_SAMN12347681,2858.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,41.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,22178100,6245789997
9308,SAMN12347682,ENGE20-1_SAMN12347682,2859.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,21.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,6447569,1754993882
9309,SAMN12347683,ENGE20-1_SAMN12347683,2860.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,42.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,24445587,6619642246
9310,SAMN12347684,ENGE20-1_SAMN12347684,2861.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,6.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,1607228,412807070
9311,SAMN12347685,ENGE20-1_SAMN12347685,2862.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,26.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,9909876,2648177782
9312,SAMN12347686,ENGE20-1_SAMN12347686,2863.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,22.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,12180348,3210625074
9313,SAMN12347687,ENGE20-1_SAMN12347687,2864.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,9.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,4593303,1224035637
9314,SAMN12347688,ENGE20-1_SAMN12347688,2865.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,34.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,17338788,5045239581
9315,SAMN12347689,ENGE20-1_SAMN12347689,2866.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,38.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,12464675,3667376368
9316,SAMN12347690,ENGE20-1_SAMN12347690,2867.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,29.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,16484234,4588894923
9317,SAMN12347691,ENGE20-1_SAMN12347691,2868.0,ENGE20-1,PRJNA555144,not specified,not specified,18.49 S 147.38 E,-18.49,147.38,1.0,host-associated,Sponges,sponges,Host-associated,1,27.0,,,,2016-10-NA NA,Characterisation of a sponge microbiome using an integrative genome-centric approach,others,https://www.nature.com/articles/s41396-020-0591-9,missing,,2016-10,2016.0,10.0,,,,,NextSeq 500,,not_included,94.0857161399457,35.0959739685059,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,RANDOM,11968743,3250701428
9355,SAMN12799091,GARB21-1_SAMN12799091,2992.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,71.42 S 91.43 W,-71.42,-91.43,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,0.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,125.572969481747,222.552322387695,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,24746884,7424065200
9356,SAMN12799092,GARB21-1_SAMN12799092,2993.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,71.42 S 93.48 W,-71.42,-93.48,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,2.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,103.549040282971,231.058670043945,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,29674076,8902222800
9357,SAMN12799093,GARB21-1_SAMN12799093,2994.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,70.48 S 95.20 W,-70.48,-95.2,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,6.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,156.857550416836,200.906982421875,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,30739735,9221920500
9358,SAMN12799094,GARB21-1_SAMN12799094,2995.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,71.45 S 102.16 W,-71.45,-102.16,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,4.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,59.6163245058351,126.759834289551,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,19179686,5753905800
9359,SAMN12799095,GARB21-1_SAMN12799095,2996.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,72.30 S 104.30 W,-72.3,-104.3,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,18.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,61.5040117119566,134.323165893555,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,75796894,22739068200
9360,SAMN12799096,GARB21-1_SAMN12799096,2997.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,72.46 S 104.36 W,-72.46,-104.36,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,7.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,50.7765540157929,134.323165893555,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,29202522,8760756600
9361,SAMN12799097,GARB21-1_SAMN12799097,2998.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,73.30 S 129.56 W,-73.3,-129.56,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,4.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,69.710919446746,104.730400085449,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,23461879,7038563700
9362,SAMN12799098,GARB21-1_SAMN12799098,2999.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,73.16 S 129.27 W,-73.16,-129.27,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,2.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,64.989761996932,104.730400085449,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,21273985,6382195500
9363,SAMN12799099,GARB21-1_SAMN12799099,3000.0,GARB21-1,PRJNA573088,sediment was collected from coastal Antarctica and then DNA extracted and shotgun metagenomics sequencing was performed.,not specified,75.20 S 176.59 W,-75.2,-176.59,1.0,"Ocean - Water, sediment",Sediment,Sediment,Miscellaneous,1,1.0,,,,2013-12-NA NA,Metagenomic data from Coastal Western Antarctica benthic sediments,others,https://journals.asm.org/doi/10.1128/mSphere.00770-21,missing,,2013-12,2013.0,12.0,,,,,Illumina HiSeq 2500,,not_included,441.902556739736,73.388786315918,0.0,,,,,,,Southern Ocean,WGS,METAGENOMIC,RANDOM PCR,19646764,5894029200
